"date","user_name","netabare","text"
"2019/01/06","ひばり","false","明日が来るのは当たり前ではないのだと感じた。最初読んでいる時はこの2人なんなんだと思っていたが、読んでいくうちに2人の素敵さに気づいた。会話のテンポがよく、なにより咲良がかわいかった。ラストは衝撃的で、儚い。爪の垢を煎じて飲みたい、とお互いに思い合えるのはすごく素敵。"
"2019/01/06","★なおぴんこ★","false","図書館本。 半分を過ぎた辺りから涙が止まりません。 10代のうちに出会いたい本ですね。読みやすい文体ですが、『生きるとは？』というテーマがしっかりと届くと思います。 映画も見てみたい！"
"2019/01/04","めい","false","読み始めは在り来りなラストなのかなと読み進めていたけど意外や意外な展開に少しビックリ。 コミカルな部分は個人的に面白かった🙆"
"2019/01/03","ユア","false","めっちゃ感動した！"
"2019/01/02","のりたま","false","3.5"
"2018/12/30","agw_8","false","二人がお互いに憧れていたというお話。 とても感動的だった。 ただ話の展開が「奇をてらった」感じになっているため、少し片手落ちの印象。 二人の対称性をもう少し丁寧に描ければ良かったと思う。"
"2018/12/30","絵梨緒","false","「もしよかったら・・僕と・・いつか友達になってほしいんだ」"
"2018/12/29","爽","false","話題作を今更ながら。会うべくして、大いなる力に動かされて出会った2人なんだろうな。だから、どんな枠にもはまらない、お互いに特別な存在。日常があまりに楽しそうだったから、唐突に、まだ先だと思ってなんの準備もしていないときにその時が訪れて、本当に衝撃だった。ただ、そこで終わらず、未来に希望が持てる終わり方だったのでよかったな。桜良の考え方や姿勢がとても真似できないくらい強くて真っ直ぐで、でも普通の女の子のように怖さも感じていたのが印象的。"
"2018/12/28","ochatomo","true","作者デビュー作　2016年本屋大賞第2位　主人公が自己完結している時の方が感じよく思え、「星の王子さま」が出てきた後、深まりないまま慌ただしく終わって“生きることは心を通わせること”が前半のような描写で伝わらないことが残念　2015刊　2017年文庫化、映画化"
"2018/12/27","こくごか","false","映画から文庫本へ移行。 何度読んでも泣いてしまう私は、泣き上戸でしょうか。 あまりにも唐突すぎるエンディングに唖然。 毎日を有り難く、前向きに生きないといけませんね。 浜辺美波さんの熱演は必見です。"
"2018/12/27","赤","false","もう、怖いとは思わなかった。"
"2018/12/24","みゆいつ","false","ラストに向けての展開が良かった。 購入。"
