"date","user_name","netabare","text"
"2019/01/05","夢追人００９","false","やられたら、倍返し！でお馴染みの半沢直樹シリーズ第１作。スカッとする痛快な読後感でした。ですが同時にいろんな気になる点も残りましたね。東田がバラさないだろうか、とかメールの返事を長引かせる事で相手を焦らせて精神を崩壊させる遣り口はあまりにも残酷ではないのか、とか土下座を強要するやり方は後々まで相手に強い遺恨の念を抱かせてしまうのではとか、これ程の激情のぶつかり合いの中では冷静さのタガが外れて修羅場の果てに殺人に発展する恐れもあるという懸念ですね。でも半沢が憎き敵にかけた武士の情けは素直に嬉しかったですね。"
"2019/01/04","ズミ","false","上司の横暴な責任逃れ、社会の理不尽な仕組みに立ち向かい、最終的には上司をこき落とし、完全勝利を収める。読んでいて、爽快であった。また、自分がやったことにはしっかり責任を果たさなければならないという人として当たり前のことも痛感した。ドラマ「半沢直樹」も改めて見たい。"
"2018/12/24","manabu","false","久しぶりに楽しく読めた。"
"2018/12/23","ねじまき鳥","false","二作目を読むために復習の再読。そろそろドラマの再放送やらないかな。"
"2018/12/23","うすしお","true","面白かったけど半沢直樹の復讐がえげつない。ドラマは堺雅人さんが演じるからバランスが良かったんだなあ。実家の復讐の場面はドラマと設定が違うのか、相手に土下座させるほどのことはされてないように感じた。"
"2018/12/19","かわ","false","ベストセラーそして視聴率を取る理由に納得。「やられたらやり返す。泣き寝入りはしない。十倍返しだ。そして潰す」支店長と繋がりのある西大阪スチール。社長と支店長が手を組み、金流の穴をついた計画倒産。その全責任を負わされ左遷に追いやられる半沢。徐々に真実が暴かれ、序盤は笑っていた悪者を追い詰めていく様は気分爽快。読む手が止まらなかった。「銀行員の顔は皆同じだった」父親の言葉が印象的だった。長いものに巻かれる方が楽である。残念ながらそれが世の中。だからこそ一大ブームが起きたのだろう。なんて思ったりした。"
"2018/12/19","つぶあん","true","★★★☆☆池井戸作品初読み。 言わずと知れたTVドラマ「半沢直樹」の原作（ドラマ未視聴）。 確かに面白いが、好きではない感じ。最後はスカッとする勧善懲悪ものかと思ってたが、なんか後味悪かった。いくら嫌な奴で恨みがあるとはいえ、公然と土下座させるシーンには引いたし、人の上に立てる玉ではないなと思った。 ストーリーも、降りかかる火の粉を払う話だけではなく、実家の稼業に関わる恨みを晴らすべし！が根底にあったことにも興醒め。 そもそも自分は、恨み妬み嫉みが根底にある話は嫌いなんよね。池井戸作品には向かないのかな？"
"2018/12/17","Roy","false","半沢がこわすぎるw 痛快なエンタメ小説でした。"
"2018/12/15","ジムノペディ","true","この小説の中からドラマチックの種を見つけ出し、極端に大きく育てたのがドラマ版なのですね。「十倍返し」なんてワードもさらっと書かれています。小説版の半沢直樹には、けっこうダーティーなところもあるのでよりリアルです。ガラケーで受信したサイズの大きい写真が徐々に読み込まれていくところなど、とてもいい演出なのに、ちょっと古い表現なので笑ってしまいました。序盤の、銀行による内定学生囲いこみのえげつなさにも笑いました。【読んだ理由】池井戸潤を一度読んでみたかった。"
"2018/12/12","Yuri","false","面白かったー！もー、勧善懲悪スッキリ爽快！ ドラマがかなり面白かったし、ハードル上がってからなのに、それでも充分に楽しめました。ドラマのシーンを思い出しながら読めました。 キャスティング、凄いな。"
