"date","user_name","netabare","text"
"2019/01/07","P.N.平日友","false","わかりやすい青春もの。 ハイジさんの熱意や操縦術は読んでて晴れ晴れして気持ちがよいです。 メンバーそれぞれの設定や個性がつよく印象に残りやすい。 共感しやすい部分、考えさせられる部分、 二度目でしたが、毎回思うことは変わる気がします。"
"2019/01/06","そら310チビトラ","false","今年最初の読書。 アニメがなかなか面白かったんで購入！！ しかし読んでみたら、オレが苦手なタイプの文章の書き方。 なかなか進まなくて6日も掛かってしまいました(^^; なんか上手く説明できないんだけど、たまに女性作家で(かどうかもハッキリとは不明だけど)あっ、この文章読み進めづらいなってことがあります。 読み終えて、竹青荘バンザイ(^^)/ ちょっとランニングに興味が！！ ハイジさんみたいな人がいるとついていきたくなるのもわかるなぁ(o´・ω-)b"
"2019/01/06","チーコ","false","１年の始まりはこの本から。そして読書メーターの一冊目です。 今年も楽しく読めました。 アオタケの10人がこの上なくうらやましい50代、♀です。"
"2019/01/05","沢風南","false","今年も箱根復路を見ながら読み始めました。アニメの予習復習も兼ねて。アニメ、1クール終わった時点で予選会どころか夏合宿もしてないんだけど、あと1クールで収まるのかな…？アニメ版は神童さんがとても好きです。天使。"
"2019/01/05","tetsu","false","この読書体験があるから、止められない"
"2019/01/05","kingbluesmasa","false","箱根駅伝をテレビで見ながら読みました。本の方に熱中してしまって、駅伝はチラ見になってしまいました。"
"2019/01/05","Sumiyuki","false","三回目。甲子園や箱根駅伝を見ると、ついつい涙腺が緩むお年頃である。困ったものだ。もはや若者ではない。吾輩はおっさんである。"
"2019/01/05","もも","false","星3"
"2019/01/05","ao","false","三浦しをんさんの作品が読みたいと思い、図書館で何気なく手に取った作品。とても素晴らしかったです。箱根駅伝という一つの目標に向かってがんばる姿に、最後は涙が溢れました。キャラクターも一人一人が個性的に描かれていて面白い。 アニメ化もされているようなので、見てみたいと思います。"
"2019/01/04","める","false","箱根駅伝前に読了したかったけど、残念…"
"2019/01/04","音姫","false","突如、箱根駅伝を目指す事になった10人の学生の青春譚。強さとは何か。精神と肉体の強さを兼ね備えるだけでなく、それ以上の高みを目指す。魅力溢れるストーリーと、清瀬(ハイジ)の観察眼と分析能力の描写がとても素晴らしい。ただ、この作品がこんなにも多くの人を魅了する理由を考えずにはいられなかった。日本の社会背景、例えば、昨今の希望や夢を持ちにくい世の中で、模索し何か目標に向かっていく事への憧れからだろうか。個人主義が横行する中、仲間と熱く真剣に取り組む姿勢は、感動的だ。"
"2019/01/04","ころりんぱ","true","一年ぶりに読みました。箱根駅伝を見つつ、つい手に取ってしまう。子どもの頃からお正月の朝なんとなくテレビをつけると、学生さんが走っている、熱い実況が聞こえてくる、そんな新年の風物詩でしたが、この本を読んでからは選手ひとりひとりの背負ったものの重さを感じるようになり、沿道の歓声や、サポート選手の表情まで見るところが多くなって、感動の度合いが一段と高まってます。何度読んでもハイジは最高です。"
"2019/01/04","makoto018","false","箱根駅伝の日に再読。四度目でも飽きずに読めるのは、文章のうまさや相性もあるけど、駅伝メンバー１０人の性格や走り方など、書き分けがしっかりとできているからでしょうね。取材（大東文化大と法政大）を含めて６年かかったのも納得。時には自転車で時速２０キロ走り、駅伝ランナーへの風の当たり方を体感とか。やっぱり、何度読んでも、箱根駅伝での各メンバーの一人称部分が素晴らしい。自分のこと、仲間のこと、走るということへの想いが語られる。長距離を走るといろいろ考えたりしますからね。来年も箱根駅伝の時期に読もう。皆さんもぜひ！"
"2019/01/04","緋莢","false","２０１８年１０月からアニメの放送が始まり、期待以上の素晴らしい作品でした。その影響で久々に原作を読みたくなり、手に取りました。蔵原走の走る姿に魅了された清瀬灰二は、寛政大学の下宿・竹青荘の面々を巻き込み、箱根駅伝を目指します。単行本含めて、読むのはこれで４回目ですが、意外に忘れている部分は多く、特に乗り気でない竹青荘の面々が走ることに向き合っていく様や、走の葛藤などはアニメ観た後だと、あっさりに感じられ、アニメの方では原作より濃く描いていたんだな～と思うほど（続く"
"2019/01/03","calina","false","この時期になるといつも読みたくなる。 箱根駅伝にかける学生たちの姿に胸が熱くなる。 とんでもなハイジ先輩に引っ張り込まれた仲間たち。 まったく経験のないメンバーが、徐々に走れるように なっていく姿。 クライマックスの駅伝シーンは、拳を握って応援 していた。なんてなんて美しいんだろう。 みんな、大好きだよ。"
"2019/01/03","けいにゃい","false","お正月に読みたくなって再読。メンバーそれぞれの想いや走ることへの向き合い方が伝わってくる。嬉しさも悔しさも仲間と一緒に目指す駅伝って応援しているこちらまで熱くなる。何度も読みたくなる一冊！"
