"date","user_name","netabare","text"
"2019/01/07","お茶","true","自分が思ってるより、人を深く傷つけているのかもしれんなーと栗原のシーンで思いましたが、それが今回の真相だったとはなー。 東野圭吾さん、流石だ。マスカレードホテルの着眼点が。ホテルだと本事件のこと以外にも色々な事件が発生しているから、いくらでも読者を撹乱できる。撹乱され、深読みしすぎた読者の1人です。笑"
"2019/01/07","ミルクフランス","false","★★★★★"
"2019/01/06","蕭白","false","映画になるとのことで再読。すっかりストーリーを忘れていたので、初読のように楽しめました。映画ではどんな展開になっているのか・・・。"
"2019/01/06","さのまる","false","久しぶりの東野圭吾。やっぱりこの人の作品面白いなー。まだまだ未読な作品も多いから、改めて今年は東野圭吾イヤーにでもしようか。とりあえず自分の中では、新田はキムタクではなく斎藤工として読みました。"
"2019/01/06","笑み笑み","false","久々に東野作品を読みました。読ませる力はさすがですね映画化されるみたいで脳内変換はキムタクとまさみちゃんで読んでました。東野さんがキムタクをイメージして書きましたみたいなことをキムタクがインタビューで言っていたけれど、キムタクが10歳位若かったら良かったのにって思ってしまった。映画に期待しましょう。主人公2人が反発しながらお互いを認め合うまで変化して人間的に成長していく姿が良かったし、脇役の能勢さんも良い味出して好きでした。"
"2019/01/06","たろちん","false","高級ホテルが舞台というのにワクワクしました。"
"2019/01/06","静","false","ホテルマンと刑事という一見関わりのなさそうな二人が、協力して事件を解いていくという物語です。映画化されるということもあり、私の頭の中では二人は木村拓哉さんと、長澤まさみさんでした(笑)。最後の伏線回収も鮮やかで、勢い止まることなく一気読みでした。タイトルも秀逸です。 続編も読もうと思います。"
"2019/01/06","sakura","false","ホテルには色んな仮面を被った人が訪れる。それは宿泊客だけじゃなくスタッフにも！自分の言動が相手にどう響くか分からないなーと思いつつラストはやっぱり一気読みでスッキリ。犯行に使われた緯度の計算とか細かすぎるけど、そこに目が向くっていうのがすごい。"
"2019/01/06","ととろ","true","長い間放ったらかしだったが、やっと読み終わった。事件と関係ない出来事がちょこちょこあって（ほんとは関係あるんだけど）、なかなか一気読みできなかった。ラストはさすがに一気に読んだが、動機がイマイチ納得できないし、そこんところアッサリ流した感じ。東野圭吾の作品の中ではまあまあかなあ。傑作というので期待してたんだけど。"
"2019/01/05","ぴちょみ","true","刑事がホテル従業員に成りすまして事件の究明に臨むなんてあり得ないことだとは思うが、そのことにより事件解決は勿論、従業員も刑事も学ぶことが沢山あり、結果的に良いタッグが組めてると思った。ホテルウーマンである尚美がとっても格好よく憧れる。新田とも衝突しながらもお互いの能力を認め合える間柄に変化していく。最後に逮捕した犯人は意外な人物だったがそれがまた面白さであった。"
"2019/01/05","ハサウェイ","true","東京で発生した複数の殺人事件。次の舞台が東京の一流ホテルであると暗号を解読した警視庁。捜査員をホテル内に潜入させる。ホテルマンと捜査員のそれぞれの職務を主張し優先させる、そこのせめぎ合いは読み応えがある。何が正解なのか？客を優先するのか？犯人逮捕を優先するのか？ホテルには様々な人々が訪れる。全てが善人ではなく、やはり後ろめたい面々も。マスカレードのタイトルの様に仮面を被った人ばかり、その中から犯人を探し出す。東野さんの作品らしく緻密な計算された構成と伏線。最後は見事でした"
"2019/01/05","湖桃","false","映画も見たくなりました。 どんでん返しのような刺激はなかったけど、面白かったです。 プロ意識を持って仕事をするのは、やはりカッコいいな、と改めて感じました。私も仕事を頑張ります。"
"2019/01/05","てまり","false","東京の一流ホテルを舞台にしたミステリー。元旦生まれの私に息子からの誕生日プレゼント。しばらく東野圭吾さん離れしていたが、やっぱり面白い。映画予告を何度も目にしているから新田はどうしてもキムタクになってしまうが、キャラ設定もしっかりしていて(能勢さんが好き)、内容も色んな細かい事件を伏線に最後まで一気に読ませる。正月最初の読書に相応しい華やかなエンターテイメント小説だった。"
"2019/01/05","じん","false","東野圭吾さんの作品を初めて読んだけど面白い。終始無駄なシチュエーションが無くて、読み逃してしまうと損する。"
"2019/01/05","ひろっぴー","false","山岸尚美の生真面目さがややめんどくさかったし、キムタクが30代の役って言うのも新鮮味ないし、確か去年検事役だったよね？小日向と長澤まさみが出るとドラマのコンフィデンスJPのダー子とリチャードか？映画化の配役を知る前に読みたかったな。"
"2019/01/04","asnprpr","false","不可解な連続殺人事件の次なる事件が予告されている高級ホテル。 その舞台にホテルマンとして潜入した男刑事と自分のしごとに誇りをもって業務に取り組むホテルウーマン。 どうみてもアンバランスな二人が同じ現場でさまざまな難題を解決し、事件の真相に近づいていくさまは名コンビといって良いでしょう。 核心に近づくにつれて、ハラハラ感と読むスピードが早まっているのを感じました。 映画を見る前に読むことをおすすめします。"
"2019/01/04","とっく～。","false","先が気になって気になって、夢中で読みました❗事件の真相もそうだし、破天荒な刑事とプロフェッショナルなホテルマンが反発しながらも刺激しあって人間的に成長していく姿がよかった。"
"2019/01/03","颯","true","映画の予告が面白そうだったので読んでみた。 色々な人が訪れどういう展開になるのかは面白かった。 犯人については驚いたけど、ものすごく伏線が回収されたかと言われると・・・動機が新事実だったのであまりピンとこなかったところはあった。 でも全体的には面白く、新田と山岸ペアの話はまたみたいと思う"
"2019/01/03","ノコンギク","false","映画のCM見て読みたくなった。栗原健治が哀れだったな。真犯人が誰かわからないどころか、これから起きる事件が何か、狙われてる人が誰かもわからないなんて変な話だ。結婚式が狙われてるって、それもほんとなのかどうか。もしかしたら的外れな警備をしてるんじゃないのか。ハラハラしました。意外な人が狙われていたこと。新田浩介はカッコよかった。木村拓哉がやって似合うと思うけど、新田浩介はもうちょっと若いかも。ナミヤ雑貨店みたいな感動はぜんぜんなし。今日は、のんびり読書でした。今年も読書メーター頑張ろうと思います。"
"2019/01/03","もち","false","潜入操作の中で生まれる絆とホテルマンとしての矜持がぶつかる場面が秀逸。バディものとしても楽しめる作品でした。映画も楽しみ"
"2019/01/03","ぼくすたー★（星の王子様）","false","単行本（ハードカバー）では、発売当時に 読了済み。年末年始のHEROの合間のＣＭで キャストが気になった。容疑者は菜々緒？ 能勢役は小日向文世?映画版は目まぐるしく 展開されるだろうけどマスカレードホテル シリーズ3部作中一番好きな今作"
