"date","user_name","netabare","text"
"2019/01/07","たふふ","true","買ったものの本棚に鎮座していた。読みやすい文章と内容でさらさらと止まらなくなり読了。過去に戻れても改変は不可。喫茶店の菜かだけで話が進む。"
"2019/01/06","栞ママ","false","とある喫茶店の指定された席で、細かいルールに従えば過去に戻れるという…都市伝説。 過去に戻れるのはコーヒーが冷めきるまで。 映画化もされてずっと読みたいと思っていたのですが、期待が大きすぎたせいかあまりのめりこめずに、2話まで読んだところで挫折しました… 文章は読みやすいです。"
"2019/01/06","tongari","false","話題本ということで図書館で借りて読了。もともとは舞台の台本だったんでしょうか?著者が劇団の脚本家だそうで、舞台が地下のコーヒーショップに固定されており、登場人物も15歳以上だったので配役もしやすそう。 過去には行けるものの、過去に戻ってもいくら努力しても現実が変えられないというタイムスリップものとして珍しい設定で、それでもタイムスリップものだからどう展開するかというワクワクがあり、また最後の現実は変わらなくてもというメッセージは素敵でした"
"2019/01/05","zonshu","false","先にこの嘘がばれないうちにを読んでいたので入りはスムース。 タイムマシーンにコーヒーを使うところが斬新。 最後に流、数が北海道？という疑問は次の話で解消されたんだっけな？"
"2019/01/04","Ｋ","false","過去や未来にいく話だとは知らず、話題になっていたので読んだ。わかりやすい展開、内容は深くなく、中高生向けの本だと思う。私には物足りないさがあった。"
"2019/01/03","あっくん","false","泣きはしなかったが､子を持つ親としては第4話が最も心に染みた｡時空を超える話はそれだけでも神秘的だが､各話関連していながらも情報が小出しにされているので､読み返すことで話が繋がり二度楽しめた｡図書館で1年待ったかいのある面白い本だった｡分からなかった謎の部分(特に｢数｣の能力や｢ﾜﾝﾋﾟｰｽの女｣の背景)は続編で明らかになっているのかな?"
"2019/01/03","じぇ","false","新聞の話題本紹介欄でタイトルは知っていたけど、映画化されるまで内容は知らず。過去へ戻れる条件がこんなに細かく決められているとはびっくり。そして未来へも行けるとは！コーヒーが冷めないうちに、私ならいつの誰に会いに行きたい？行ってどうする？言葉にしないと伝わらないってわかってはいるけど、言わなくても察してほしい！な気持ちがどうしても勝ってしまうのは、、照れ臭いから？いや、変わってしまうのが怖いから？今もあるなぁ、言葉に出来ない想い(笑)"
"2019/01/02","maxa","true","コーヒーが冷めないくらいの短時間に繰り広げられるお話には、あったかい気持ちがギュッと詰まってた。その時間を過ごすまでは誤解や不安や後悔で心が定まらなかった人たちが、きちんと伝えたいことを伝えたり尋ねたりできて、みんな前向きに強くなってたのが羨ましい。でもあのアラーム音は本当切ないな…。"
"2019/01/02","6","false","読めないほどではないが稚拙な文や内容で私には合わなかった。 要所要所出てくる矛盾点は続編への伏線なのか。ただ続編を読むことは今のところないと思う。"
"2019/01/02","ゆう","false","心を温かくしてくれるストーリーばかり。特に「夫婦」の話しが好き。読み終わった後に喫茶店でコーヒーを飲みたくなるような、情景が浮かんでくるような作品でした❗"
"2019/01/01","ゆー","true","人の心にも重力のようなものがある、自分が認め、心を許した相手の前では嘘がつけない。本当の自分をさらけ出してしまう。悲しい気持ちや弱い自分を隠している時は特に。という言葉が印象に残った"
"2019/01/01","モモ","false","心ひとつで、人間はどんなつらい現実も乗り越えていけるのだから、現実は変わらなくとも、人の心が変わるのなら、この椅子にもきっと大事な意味がある…この言葉にグッときた。いい話だった。"
"2019/01/01","ココア","false","映画を先に観ました。映画は原作とだいぶ話が変わってて、個人的には映画の方が良かったです。映画は３回泣きました(;_;)"
"2019/01/01","ゆうれい","false","人生経験豊富な方にオススメしたい。私みたいな10代よりも、多分。"
"2018/12/31","ひ","false","評判が良すぎて期待しすぎたためか拍子抜けの1冊。北海道で何があったのかがすごく気になる。"
"2018/12/31","mapizo","true","過去に戻っても現実に変わりがなくコーヒーが冷めないうちに戻らなくてはいけなくても、きっと誰にでも過去に戻りたいと思う事があるのだと思う。そんな思いを持つ人たちの物語。恋人・夫婦・姉妹・親子の4つのストーリーが織りなす世界はあの時伝えられなかった思いを過去に戻り自分の気持ちを伝える。たとえ、現実に変わりがなくても心に大きな変化をもたらす事が本当の目的なのだと思う。タイムトラベル的な感覚が無いのはなんだが「素敵な選TAXI」を思い出したがこちらの作品の方がある意味現実的なのだと思うが幽霊にはなりたくない。"
"2018/12/31","明日香","false","時が戻るなら、未来に行けるならあなたは誰に会いたいですか。 後悔しないように、伝えておきたいことは伝える。 毎日を大切にしていきたいと思った。"
"2018/12/30","ko-sight","false","色々な制約があっても、過去に行きたいと思いました。第二話に切なさがつのりました。"
"2018/12/30","みやしん","false","イイ話しである事と映像化向きな作品である事は間違いない。が、序盤から舞台になる喫茶店に関係者が多数登場し過去へ戻るための細かいルールも多くてとっかかりで読み進めるのに苦心した。キャリアウーマンさんの彼氏は結局どうなったのかと幽霊さんの過去が気になる。"
"2018/12/29","makon","false","評判が いいだけに、ちょっと期待はずれ。"
"2018/12/29","stki5236","false","★★★☆☆"
"2018/12/28","＊A＊","false","久しぶりに拍子抜けした。評判凄かったから期待しすぎた部分もあるのかもしれないし、映画化までしたのだからと。単にわたしにはあわなかったんだろうけど、あんまり面白くなかったし特段感動もしなかった。残念……"
