"date","user_name","netabare","text"
"2019/01/06","卓也","false","寂しくなるような、ほっとするような、美しい物語。"
"2019/01/04","東美優","false","たきくんとみつはちゃんで、彗星☄️が落ちる前に、地域のみんなを守ったのが、すごいと思った"
"2018/12/23","roki","true","思春期の男女の中身だけ入れ替わる夢のような話　しかしそれは相手次第なんじゃないか？とも思う　入れ替わりの理由は女性側に神秘的な家柄と書かれているが　なぜこの男なのか？は記述はない　ただ時間を共有しただけの相手に過ぎない　特別な感情を持つならそれで十分だけど　それに至る理由が欲しいなと　それで良いならば俺みたいな汚いおっさんでも良いんじゃないか？とか言っとく　その場合共感や面白くも胸が高鳴る事もないだろうけどさｗ　話は面白かったしサクサク読めた　そしてヒロインが瀧くんと呼ぶ度に瀧正則の顔がチラついてしまった"
"2018/12/22","ゲロロ","false","「君の名は。」は小説よりも映像の方が面白い。綺麗な街、自然の風景が読んでる最中に脳内再生され、また映画版を観たくなった。瀧と三葉は3年という時間差に気がつかない所はツッコんではいけない所。大切な事は忘れてしまう、儚い。"
"2018/12/22","ダーブラ","true","あの大ヒット映画の原作を今更ながら読みました．もちろん映画版を先に見ているわけですが，映像だけでは読み取れない細かな設定など新たな気づきもいくつかあって良かったと思いました．「入れ替わり先に時間差がある」点についてはある種の叙述トリックと言っても良い表現がなされている作品だと思いますが，さすがに本質的にミステリーじゃないですから，活字にしちゃうとすぐわかっちゃう気がしますね．真相知っているから言えるにすぎないのかもしれませんけどね．"
"2018/12/14","じゅん","true","ストーリー自体はよくできたラブコメというか青春活劇だと思う。文章自体も入れ替わりの描写の工夫なども相まって、若干ラノベ的な雰囲気を感じた。また、飛騨地方の山に囲まれた土地の空気はうまく表現できているように思う。中部特有の関西弁のようなそうでないような言葉遣いもしかり。ただ「スマフォ」という表現だけは最後まで頭に引っ掛かり続けた。"
"2018/12/11","も･ω･げ","false","映画は未観。ただの青春イチャイチャものかと思っていたが、きちんと展開があったのね。新海さんの映画は秒速とほしのこえしか観たことない私が言うのもなんだが、前評判通り?新海さんらしくないような…今時の若者にウケる理由は分かるけれど。心に残るというより娯楽要素が強い。 前日に読んだ『夏への扉』でも感じたが、タイムパラドックス的な矛盾はどこへいったのか。やはりパラレルワールドということなのだろうか。 また友人から文章がうまくないと聞いていたが、読みやすかった。2時間もかからないだろう。そのうち映画も観てみようか。"
"2018/11/28","ぼん","false","よーできたお話。 ピュアだー。 映画と異なる部分があるのかと思ったが、ほぼ同じだった。"
"2018/11/27","がんもどき","false","図書館本。 映画を見ていないので、初めはよく知らずに主人公二人が出会って終わりになるような話かと思っていたのだけれど、うまくひねってあった。スマガを思い出した。"
"2018/11/17","Kentaro","false","何度も読みたくなってしまう、そんな本です。 こんなふうに人を好きになってみたいなぁとも思うし、主人公たちが羨ましい。 人にも薦めたくなる良本です。"
"2018/11/14","ゆっきっき","false","今更ながら読了！個人的には、夢の中でお互いに入れ変わっていた描写をもっと増やしてほしかったなぁ。それぞれのメールでの報告を読みながらニヤニヤしてしまった。そのあとの彗星の衝突ら辺は、非現実的すぎてさらさらーっと読み飛ばしてしまった。。前前世界のBGMとピッタリ合って、読んでるとき頭の中を流れてた(^^)"
"2018/11/14","音無カオル","false","なぜ、こんなにも遅く読んだのか自分でも不思議でしょうがないですが。2017年？ 以来に感動しました。自分的には、映画の方が良かったかな。"
"2018/11/02","Itou_mark","false","面白い！"
"2018/11/01","ねぎまぐろ","false","★★★"
"2018/10/29","AS☺︎","false","audible"
"2018/10/27","Syomei","false","映画を見た後に読んだので、頭の中で整理しながら、読むことができました。"
"2018/10/26","くんふーﾟ","true","映画を観てからだいぶ経って、やっと小説版を読みました。映画では解らなかった三葉ちゃんや瀧くんのそのときの詳しい心情描写があって、あの美しい映像を思い出すのと同時に、その補完ができた。彗星が落ちてくるときの景色を見た瞬間を、小説では詳しく描写されていたりとか。 あとがき、解説まで読んで、また映画を観たくなった。"
"2018/10/20","tutu","false","★★★☆☆"
"2018/10/20","すげろー","false","君の名は。は個人的にアニメ<<小説"
